Date,Open,High,Low,Close,Volume,AdjustedClose,Dividend,SplitCoefficient,DailyReturnPercent
2022-08-17,158.48,159.14,158.27,159.03,3831467,159.0,0.0,1.0,-0.16
2022-08-18,159.8,160.73,159.37,160.02,23247602,161.99,0.0,1.0,0.62
2022-08-19,161.32,161.33,161.3,161.31,38224723,158.83,0.0,1.0,0.81
2022-08-20,161.65,163.18,161.56,161.61,14275810,160.21,0.0,1.0,0.19
2022-08-21,160.31,162.01,159.82,160.25,12816355,162.45,0.0,1.0,-0.84
2022-08-22,160.96,161.72,159.39,159.65,15108791,158.41,0.0,1.0,-0.37
2022-08-23,160.29,162.17,158.34,162.16,30106326,164.61,0.0,1.0,1.57
2022-08-24,163.86,165.45,163.48,164.23,26115848,163.03,0.0,1.0,1.28
2022-08-25,165.91,167.44,164.74,167.05,20742269,168.99,0.0,1.0,1.72
2022-08-26,168.23,169.98,166.53,169.87,33815606,167.89,0.0,1.0,1.69
2022-08-27,170.52,170.65,169.5,170.36,44290019,172.07,0.0,1.0,0.29
2022-08-28,169.08,170.5,168.03,169.22,34204930,169.04,0.0,1.0,-0.67
2022-08-29,170.38,171.68,169.97,171.5,31338579,173.99,0.0,1.0,1.35
2022-08-30,173.05,174.19,171.18,172.31,37946917,169.45,0.0,1.0,0.47
2022-08-31,172.39,172.85,172.31,172.59,23573675,172.08,0.0,1.0,0.16
2022-09-01,173.81,174.44,173.05,173.3,16689408,171.68,0.0,1.0,0.41
2022-09-02,172.48,173.48,171.39,171.55,19550564,174.48,0.0,1.0,-1.01
2022-09-03,169.7,170.1,169.31,169.57,21314898,171.23,0.0,1.0,-1.15
2022-09-04,168.33,169.54,168.05,169.32,49062385,170.94,0.0,3.0,-0.15
2022-09-05,168.45,169.14,166.46,168.99,39920039,170.73,1.34,1.0,-0.19
2022-09-06,170.8,172.53,170.34,171.92,15084474,171.74,0.0,1.0,1.73
2022-09-07,172.95,174.4,172.03,173.91,22010096,176.32,0.0,1.0,1.16
2022-09-08,173.58,174.46,171.87,171.95,10324791,172.48,0.0,1.0,-1.13
2022-09-09,169.99,171.61,168.32,169.44,29128500,168.94,0.0,1.0,-1.46
2022-09-10,170.2,170.8,169.03,170.03,3161508,172.9,0.0,1.0,0.35
2022-09-11,169.35,170.61,168.14,169.64,27231907,172.9,0.0,1.0,-0.23
2022-09-12,169.78,170.16,169.56,169.9,31302022,170.84,0.0,1.0,0.15
2022-09-13,170.6,170.96,168.95,170.16,2801101,168.03,0.0,1.0,0.15
2022-09-14,169.3,169.77,167.98,168.11,4855617,167.23,0.72,1.0,-1.2
2022-09-15,167.67,169.65,167.41,168.35,5614606,167.6,0.0,1.0,0.14
2022-09-16,169.83,170.45,168.19,169.69,11655629,170.39,0.0,1.0,0.8
2022-09-17,169.7,171.07,169.15,169.16,10575897,168.79,0.0,1.0,-0.31
2022-09-18,168.15,168.81,167.01,167.89,32050966,168.4,0.0,1.0,-0.75
2022-09-19,169.41,170.32,168.01,169.65,20961446,168.91,0.0,1.0,1.05
2022-09-20,169.31,169.67,168.07,168.76,26814430,171.53,0.0,1.0,-0.52
2022-09-21,168.33,170.22,167.85,169.91,19372814,172.51,0.0,1.0,0.68
2022-09-22,168.18,169.63,166.38,169.33,28600409,172.67,0.0,1.0,-0.34
2022-09-23,167.64,167.85,166.11,166.68,31261801,164.45,0.0,1.0,-1.56
2022-09-24,164.79,166.07,163.44,164.65,24062478,166.27,0.0,1.0,-1.22
2022-09-25,162.69,162.92,160.86,161.53,32154991,161.43,0.0,1.0,-1.89
2022-09-26,160.5,162.4,160.22,162.01,11829124,159.88,0.29,1.0,0.3
